Puzzle 839	5,6,7,9,11,12,15,17,20,21,22
Puzzle 840	4,5,7,8,10,12,15,19,21,23,25
Puzzle 841	2,5,6,8,9,10,12,14,15,16,19,23,24
Puzzle 842	1,3,4,5,10,11,12,13,15,16,17,18,20,21,23,25
Puzzle 843	3,4,5,6,8,10,11,12,16,17,19
Puzzle 844	2,4,11,16,18,19,20,21,22,23,25
Puzzle 845	5,7,8,11,13,14,15,16,22,25
Puzzle 846	2,3,6,9,14,15,17,20,22,24,25
Puzzle 847	1,5,7,12,14,15,18,19,20,23,25
Puzzle 848	1,2,4,6,7,15,16,19,21,23,25
Puzzle 849	1,4,8,9,16,21,24
Puzzle 850	6,7,8,9,12,17,24
Puzzle 851	3,6,8,11,12,17,19,21,22
Puzzle 852	1,3,4,5,7,8,9,11,12,13,17,19,20,22,24,25
Puzzle 853	1,2,5,6,8,9,11,12,16,17,18,23,25
Puzzle 854	1,2,7,10,12,13,17,19,20,21,22,24
Puzzle 855	1,3,4,5,6,7,11,12,15,16,17,19,21,23,25
Puzzle 856	1,5,9,12,13,21,24,25
Puzzle 857	2,3,4,5,6,7,10,11,12,16,19,20,21,24,25
Puzzle 858	1,7,8,9,10,11,12,13,16,18,19,23,24
Puzzle 859	2,4,8,9,10,15,17,21,23
Puzzle 860	2,4,6,8,10,11,15,17,18,19,22,24
Puzzle 861	4,5,6,7,9,10,11,12,13,17,18,19,20,21,23,25
Puzzle 862	2,5,7,8,9,12,15,16,17,18,19,20,23
Puzzle 863	1,8,12,13,15,16,18,20,22,23
Puzzle 864	5,7,8,9,10,14,17,24,25
Puzzle 865	2,5,8,11,20,23,24
Puzzle 866	1,3,5,6,8,10,12,14,16,18,20,23
Puzzle 867	1,4,5,10,12,13,14,15,18,19,22,23,25
Puzzle 868	1,4,5,6,7,8,9,12,13,14,15,17,19,21,23,24
Puzzle 869	1,4,5,8,9,12,13,14,15,17,20,23,24,25
Puzzle 870	2,3,5,7,11,12,13,14,19,21,24,25
Puzzle 871	3,4,5,7,10,11,12,13,14,15,16,17,19,22,23,25
Puzzle 872	1,2,5,6,7,10,11,14,15,17,18,19,20
Puzzle 873	1,2,3,4,8,10,13,14,16,17,20,21,22,23
Puzzle 874	4,5,7,9,11,14,15,16,18,21,22,24
Puzzle 875	3,4,5,6,10,12,14,15,17,18,19,20,22
Puzzle 876	1,2,4,13,15,17,19,21,23,25
Puzzle 877	1,5,7,11,12,17,21,23,24
Puzzle 878	1,5,7,8,10,11,12,14,15,17,19,22,24
Puzzle 879	1,3,4,6,13,14,15,20,21,25
Puzzle 880	5,7,11,13,14,17,19,23,24
Puzzle 881	1,2,3,9,10,11,14,15,18,19,23,25
Puzzle 882	1,2,6,7,9,12,17,18,21,22,24
Puzzle 883	1,5,6,14,16,17,21,22,25
Puzzle 884	2,3,5,7,9,12,13,19,21,23
Puzzle 885	1,2,5,6,7,8,10,11,12,14,15,18,19,22
Puzzle 886	1,2,5,8,9,13,15,16,17,21,22,23
Puzzle 887	1,2,4,5,6,7,9,10,13,16,17,18,21,25
Puzzle 888	6,8,9,12,13,14,17,18,20
Puzzle 889	1,3,5,7,9,15,22,24,25
Puzzle 890	3,4,6,8,9,12,13,15,16,18,25
Puzzle 891	1,2,5,9,12,13,16,18,22,24
Puzzle 892	2,3,4,6,8,13,14,15,16,20,24,25
Puzzle 893	1,2,3,4,7,8,11,15,18,22,23,24,25
Puzzle 894	4,6,7,8,11,12,13,14,15,16,18,21,22,25
Puzzle 895	1,3,4,5,7,8,9,12,13,15,16,17,19,25
Puzzle 896	2,4,18,19,20,21,25
Puzzle 897	1,5,6,7,10,11,12,14,17,18,20,22,23,24,25
Puzzle 898	2,3,4,5,9,11,13,14,15,16,17,18,21,23,24
Puzzle 899	1,4,6,9,10,13,14,15,16,17,20,21,23,25
Puzzle 900	1,4,5,6,8,9,10,11,12,14,15,17,18,24
Puzzle 901	3,5,6,9,10,13,14,16,17,18,23,24,25
Puzzle 902	1,5,6,7,9,10,11,12,13,14,15,17,19,22,24
Puzzle 903	1,5,9,11,12,16,17,19,20,21,23,24
Puzzle 904	1,5,7,9,16,20
Puzzle 905	4,5,6,9,14,15,16,23
Puzzle 906	1,4,8,14,15,16,18,19,20,22,23,24
Puzzle 907	1,2,3,5,7,9,10,11,12,13,14,15,16,21,22,23,25
Puzzle 908	1,5,6,9,10,14,15,17,19,21,23,24
Puzzle 909	1,3,4,8,9,18,19,21,23,24
Puzzle 910	7,8,9,10,11,12,18,19,20,21,22,23
Puzzle 911	1,2,3,5,7,8,11,16,17,19,22,25
Puzzle 912	1,2,5,9,13,19,21,22,25
Puzzle 913	1,3,4,5,7,10,14,15,16,21
Puzzle 914	1,2,6,7,14,15,16,23
Puzzle 915	1,2,5,7,9,11,12,13,15,17,18,19,20
Puzzle 916	2,4,7,9,11,12,14,15,16,20,21,22,24,25
Puzzle 917	1,2,3,5,6,8,11,15,18,20,21,23,24,25
Puzzle 918	3,5,8,9,10,11,17,19,21,25
Puzzle 919	2,3,5,7,9,11,12,13,15,16,18,21,23
Puzzle 920	5,6,9,15,16,17,18,19,20,23
Puzzle 921	1,3,8,9,10,11,13,15,16,17,18,23,25
Puzzle 922	7,9,13,16,20
Puzzle 923	2,3,5,7,9,11,12,19,21,25
Puzzle 924	7,10,13,16,19,21,25
Puzzle 925	1,3,7,14,15,17,19,21,24,25
Puzzle 926	1,2,5,13,14,15,17,21,23
Puzzle 927	1,2,3,7,8,9,10,13,17,18,19,20,21,22,23
Puzzle 928	1,4,6,13,16,21,24
Puzzle 929	1,4,5,7,19,21,22,25
Puzzle 930	6,7,8,9,14,15,16,18,19,21,22,23
Puzzle 931	2,5,6,7,9,11,17,18,21,22,23,25
Puzzle 932	1,5,7,10,11,13,18,23,25
Puzzle 933	1,2,3,5,8,12,15,16,18,19,20,21
Puzzle 934	1,3,5,8,13,18,21,23,25
Puzzle 935	1,3,5,6,7,8,9,10,13,16,17,18,19,20,21,23,25
Puzzle 936	5,7,9,11,15,17,19,21
Puzzle 937	1,2,5,7,9,11,12,19,23,25
Puzzle 938	1,3,8,11,15,18,23,25
Puzzle 939	11,12,13,14,15,16,20,21,22,24,25
Puzzle 940	2,4,7,9,11,12,13,14,15,16,20,22,24
Puzzle 941	1,3,5,6,8,10,11,12,13,14,15,18,22,23,24
Puzzle 942	4,7,15,18,20,23,24,25
Puzzle 943	3,4,5,6,7,8,9,15,16,19,20,24
Puzzle 944	1,5,11,12,14,15,17,19,21,22,24,25
Puzzle 945	1,2,4,6,7,15,18,23
Puzzle 946	1,3,5,7,8,9,11,12,13,14,15,17,18,19,21,23,25
Puzzle 947	1,5,6,10,13,17,19,21,25
Puzzle 948	1,5,6,10,13,16,20,21,25
Puzzle 949	3,7,10,17,20,21,23,25
Puzzle 950	3,6,7,8,9,10,11,17,20,21
Puzzle 951	1,3,4,7,15,16,17,18,19,21,24,25
Puzzle 952	1,2,5,7,9,12,15,16,17,20,21,23
Puzzle 953	1,2,4,5,13,16,20
Puzzle 954	1,2,4,6,7,19,20,22,24,25
Puzzle 955	1,2,3,6,8,13,16,18,21,22,23
Puzzle 956	1,3,5,6,8,9,10,11,12,18,22,25
Puzzle 957	1,2,6,7,10,16,19,20,24,25
Puzzle 958	3,6,9,16,19,21,23,25
Puzzle 959	1,3,4,9,11,12,13,14,15,17,22,23,25
Puzzle 960	3,7,8,11,12,13,15,16,19,21,22,23,25
Puzzle 961	1,4,5,7,9,10,11,13,16,17,18,20,23,24,25
Puzzle 962	1,4,5,8,9,10,13,14,17,21,25
Puzzle 963	1,4,5,7,11,16,18,21,22,23
Puzzle 964	1,4,6,15,16,17,18,20,21,23,24,25
Puzzle 965	1,2,5,7,11,12,13,14,15,17,21,22,25
Puzzle 966	3,4,5,6,8,11,12,13,14,15,16,18,23,24,25
Puzzle 967	1,2,4,5,6,7,9,10,13,16,17,19,20,21,22,24,25
Puzzle 968	1,3,5,6,10,13,16,20,23
Puzzle 969	3,5,6,7,8,11,17,19,21,25
Puzzle 970	4,6,9,10,15,16,17,18,19,23,24,25
Puzzle 971	1,3,4,5,10,11,12,14,15,16,21,22,23,25
Puzzle 972	2,9,17,24
Puzzle 973	2,5,9,13,17,24,25
Puzzle 974	1,2,4,5,9,10,16,17,21,22,24,25
Puzzle 975	3,4,5,8,10,13,18,20,23,24,25
Puzzle 976	2,3,4,7,8,9,13,16,17,18,19,20,21,23,25
Puzzle 977	1,4,5,6,8,11,12,14,19,21,23,24
Puzzle 978	2,4,9,14,15,16,17,19,20,22,23,25
Puzzle 979	3,7,8,9,11,12,14,16,19,21,22,24
Puzzle 980	2,5,6,11,12,14,15,16,17,19,24,25
Puzzle 981	1,4,7,11,13,16,17,18,19,23,24
Puzzle 982	3,5,8,11,15,18,21,23
Puzzle 983	4,5,6,7,9,11,12,13,14,15,16,17,19,24,25
Puzzle 984	1,3,5,6,9,16,19,23
Puzzle 985	2,3,6,8,9,10,11,13,15,17,18,21,22,23,25
Puzzle 986	4,7,19,22
Puzzle 987	1,2,4,5,9,14,15,16,20,23,24,25
Puzzle 988	1,2,6,7,9,16,21,24
Puzzle 989	3,4,5,6,7,8,13,14,16,19,20,23,25
Puzzle 990	1,3,4,7,9,14,15,16,19,20,21,25
Puzzle 991	1,2,3,6,8,9,10,16,18,19,20,21,22,23
Puzzle 992	1,2,4,5,13,21,22,24,25
Puzzle 993	2,3,5,6,9,10,11,12,13,14,15,17,22,23,25
Puzzle 994	2,4,9,14,15,17,19,21,23,24
Puzzle 995	1,5,6,9,17,20,21,25
Puzzle 996	1,5,6,10,17,19
Puzzle 997	2,4,7,9,11,12,13,14,15,16,17,19,20,21,25
Puzzle 998	1,2,4,5,9,10,16,19
Puzzle 999	1,3,4,5,8,9,15,17,19,20,21,24
Puzzle 1000	6,7,10,11,12,13,17,19,22,23,25
